__label__1, 良い 習慣 法律 確か  - by エウリピデス -
__label__1, 貧乏 満足 する いる 人間 金持ち それ 非常 金持ち 大金 持つ いる 人 いる 貧乏 なる 恐れる いる 人間 冬枯れ   - by  -
__label__1, 成長 与える られる  自ら 手 勝ち取る  - by  ケタ リング -
__label__1, 人間 毅然 現実 運命 耐える いく そこ 一切 真理 ひそむ いる - by  -
__label__1, 私 たち 周り 人々 理解 する  懸命 努力 尽くす ともに 住む 人々 より 理解 する  自分 自身 まず 理解 する  どうしても 欠く せる  - by マザー・テレサ -
__label__1, 人間 高慢 思い 抱く 高慢 花 付ける 破滅 穂 実る せる 実り 秋 とめどない 涙 刈り取る - by アイスキュロス -
__label__1, 恐れる  ない 醜い 邪 ぶつかる みる 底 何 ある もし 底 何 ない 人生 可能 性 否定 する れる なる - by 有島  -
__label__1, 子供 真実 映し出す 鏡 彼ら 驕り 敵意 偽善 ない もし 思いやり 欠ける 嘘つき 乱暴 子供 いる 罪 子 ある  両親 教師 社会 ある  - by  -
__label__1, 人 他人  生きる  自分 意思 生きる いる  忘れる いける 同時に 己 自律 大事 する  他人 大事 する   人間 集団 生活 営む  大前提 生き物 好き 勝 https :// t . co / 3 DlLVmfJ 14
__label__1, 我々 頭  富 持つ 心  - by  スウィフト -
__label__1, 現代 社会 最大 リスク 人生 後悔 する  思う  金銭 的 リスク 意味  チャレンジ する 失敗 する  恐れる 何 する  恐れる 目標 決める 逆算 する 行動 起こせる 。- by 三   -
__label__1, 人間 生きる   いつも 考える 死ぬ   帰着 する 死ぬ わかる 今日 一 日 十分 生きる 損 思う - by   -
__label__1, 人間 真 最大 敵 自分 胸  居る - by セネカ -
__label__1, 誰 理由 負ける 負け  簡単 癖 なる  負け 一度 認める 長い キャリア  長い 人生 そこ 抜け出せる なる - by   -
__label__1, 失敗 いや 逃げる  負け犬 失敗 めげる ぶつかる  大事  - by   ( 大日本印刷 会長 )-
__label__1, 値打ち ない 人間 自惚れる 強い 横柄 いよいよ 尊大 ぶつ 気取る  なる 隠れ 才能 名 売る - by エラスムス -
__label__1, 成す 成る 成す 成る 成る 業 成る 捨 つる 人 はか ない - by   -
__label__1, 眠る 目 つぶる なさる 考える 目 開ける なさる 目 つぶる 考える 中身 大概 くだらない 決断 向かう 思考 する  目 必ず 見開く れる 輝く いる - by むのたけじ -
__label__1, 人間 本来 弱い  信念 使命 感 行動 する  なぜ 果てしない 強い なる - by   -
__label__1, 人生 戦い 相手 負ける 自ら 負ける 場合 多い - by   三 -
__label__1, 私 底 落ちる とにかく それ 耐える くる これから 上 行く - by ール  -
__label__1, 意味 ある  無駄  ある  一 日 一 日 毎日 毎日 高価  - by   パース -
__label__1, 意欲 レベル 保つ  意識 する 自分 強い 刺激 与える 続ける  もう 一つ 大事 ポイント 自分 チャレンジ する  達成 可能 する 戦略 発想 持つ  - by   -
__label__1, 感謝 心 最大 美徳  美徳  親 - by キケロ -
__label__1, 休息 幸福 誰 渇望 する  これら 勤勉 得る られる - by トマス・ア・ケンピス -
__label__1, 黄昏 砂漠 歩く づらい 振り返る 波打ちぎわ 自分 足跡 自分 足跡 一つ 一つ 残る いる アスファルト 道 歩く やすい そこ 足跡 残り する - by   -
__label__1, 人間 良心 唯一 難攻不落 要塞 安全  - by エピクテトス -
__label__1, 悪い  習慣 多く 持つ  悪人 なる 良い  習慣 多い つける いる  善人 なる - by   -
__label__1, 自己 絶望 する 人生 絶望 する いう 人生 全面 的 否定 する  あまりに 個人 的 人生 無限 深い 我々 知る どれ 多く 真理 美 人間 隠れる いる わかる それ 放棄 する なる - by   -
__label__1, 大いに 賢い 者 他人 自ら 大いに 愚か 見せる - by カトー -
__label__1, 私 たち 体験 する うる 最も 美しい  神秘 これ 真 科学 源 なる これ 知る もはや 不思議 思う 驚き 感じる できる なる 人 死ぬ 同然 - by  -
__label__1, 物事 初め  はじまる - by キケロ -
__label__1, 険しい 山 登る 最初 ゆっくり 歩く  必要 - by  -
__label__1, きっぱり 心 底 発す NO 言葉 相手 合わせる 面倒 避ける  つい 言う しまう YES 比べる はるか 価値 ある 言葉 - by  -
__label__1, 自分 何 する 自分 決める 自分 思う いる  はっきり 言う それ 自由 思う それ 欲しい - by コマネチ -
__label__1, 人間 関係 つまずく すぐ 相手  する いける 自ら 省みる  大切 - by 枡 野  -
__label__1, 才能 自分 自身 自分 力 信じる  天才  自分 信じる  - by マクシム・ゴーリキー -
__label__1, 私 たち 疑い 反逆 者 やる する 失敗 する しまう 安易 道 私 たち 誘う こむ  - by  -
__label__1, 鍛冶 場 火 吹く 鉄棒 余計 成分 除く 鉄 やわらかい する 純粋 なる  鉄棒 打つ 強い 力 加える ほか 水 成分 鉄棒 再び 強い なる 同様  人 師 行う れる - by  -
__label__1, 苦しみ 報酬 経験 - by アイスキュロス -
__label__1, 名声 人間 偶発 的 出来事 財産 - by  カーライル -
__label__1, 気持ちよい 生活 つくる 思う 済む  くよくよ する  滅多  腹 立てる  いつも 現在 楽しむ  とりわけ 人 憎む  未来 神 任せる  - by  -
__label__1, 人生 一 冊 本 似る いる 馬鹿 者 たち それ ペラペラ めくる いく 賢い 人間 念入り それ 読む 彼 一 度 本 読める  知る いる - by ジャン・パウル -
__label__1, 真 悲しみ 苦しみ 支え 杖 - by アイスキュロス -
__label__1, 朝 7 時 起きる 夜 11 時 就寝 する たっぷり 16 時間 ある 大抵 人 一 日 中 なにか 仕事 する いる 一つ 違う  彼ら 仕事 非常 多岐 私 たった 一つ 仕事 全て エネルギー 集中 する  眠る  時間 浪費 過ぎる - by エジソン -
__label__1, ごく 些細  人間 運命 きめる 最も 重要  かかる いる しれる  - by   -
__label__1, 幸せ 自分 考える いる  言う いる  やる いる  調和 する いる   言う - by  -
__label__1, 朝 新しい 生まれる 夜 明日 復活 信じる 床 就く 一 日 一 日 命 やり取り - by   -
__label__1, 与える られる  受け取る なさる 与える られる  活かす なさる - by エピクテトス -
__label__1, 前進 する 歴史 繰り返す  新しい 歴史 つくる 私 たち 祖先 残す 遺産 新た 良い  加える - by  -
__label__1, 外観  一番 ひどい 偽り しれる 世間  いつも 虚飾 あざむく れる - by  -
__label__1,  死ぬ  生きる 問題  - by   -
__label__1, 私 意志 強い 思う いる それ 自分 強い する くる  最終 的 自分 一 人 いる 両親 家族 手伝う くれる - by   -
__label__1, 昨日 行う  明日 なる 後悔 する  神 今日 良い 忠告 人々 与える くれる - by  ジム ロック -
__label__1, 人生 すべて 事柄 好き  やる なる  分ける 人 本当に 可愛い そう 思う 人生 短い  好き なる 方法 学ぶ - by ラッセル クロウ -
__label__1, 人生 大切 する 時間 無駄 使い する いける 人生 時間 できる いる  - by ベンジャミン・フランクリン -
__label__1, 人生 大切  意志 持つ  - by アンドレア・ボチェッリ -
__label__1, アウトサイダー 業界 挑む 困難 つく くる 私 それ 乗り越える いく  生きる いる 実感  - by 孫 正義 -
__label__1, 目的 達成 する する  邪魔 する 人 出会う 気 する  ない やり遂げる なさる - by マザー・テレサ -
__label__1, 我々 一 戦う なる 厄介 敵 我々 内部 ある 流れ 逆らう する  無駄  流れ  なる おる 弱い 人 港 流れ着く  - by セルバンテス -
__label__1, 人間 働く すぎ 駄目 なる 休む すぎる 錆びつく 駄目 なる   ずっと 多い - by カーネル・サンダース -
__label__1, . 危機 ピンチ 同時に 飛躍 チャンス ある  思う - by     -
__label__1, 常に 時間 たっぷり ある うまい 使い する - by  -
__label__1, 他人 恩恵 施す  隠れる 行う なさる 他人 恩恵 受ける  それ 皆 知らせる なさる - by セネカ -
__label__1, 自由 外的 事実  ある  それ 人間  ある  自由 欲する  自由  - by エンゲルス -
__label__1, 好き  のめり込む いける 他 分野 チャレンジ できる なる しまう 自分 好き  見える  する  馬鹿げる  - by ウォルト・ディズニー -
__label__1, 気分 どうのこうの いう 何 なる ぐずぐず する いる 人間 気分 湧く する 今日 できる  明日 駄目 一 日 無駄 過ごす いける - by  -
__label__1, やる みる  諦める  ? 私 たち 高い 目標 持つ いる これ 多く  やり遂げる られる  - by ウォルト・ディズニー -
__label__1, 幸福 分かつ 合う  つくる れる いる - by ジャン・バティスト・ラシーヌ -
__label__1, 30 分 何 できる 考える いる 世の中 一番 つまる  する  まさる いる - by  -
__label__1, 私 劣等 感 肯定 する 駄目 俺 失敗 する もともと 居直る 精神 出発 する プライド 捨てる 見栄 気負い ない 無欲 恬淡 手当 次第  やってくる 他人 笑う れる  恐れる なる おかげ 本当に いろいろ  できる - by   -
__label__1, 参事 人々 絶望 する いる わずか 希望 光 見せる られる 彼ら 挑戦 的 ファイター 変える  できる  - by ムハマド・ユヌス -
__label__1, 私 自分  成功 者 成長 者 思う いる 前者 成功 する 終わる しまう 後者 成長 する いる  永遠 - by   嗣 -
__label__1, 正義 偉大 する 神聖 美徳 - by ジョセフ・アディソン -
__label__1, 失敗 する  恥づ 原因 明らか する  失敗 分析 する 失敗 する  この世 重要 教育 科目 一つ  - by  ケタ リング -
__label__1, 私 たち 人生  経験 する  何もかも 覚える いる られる  むしろ ほとんど 忘れる しまう いい  そう 後悔 迷い 頭 離れる  ない 出来事 ある そこ 何 学ぶ 起きる  忘れる しまう - by  -
__label__1, 私 自由 精神 いる 私  嫌う 人 いる それ 私 人間 - by  王妃 -
__label__1, 苦しみ 人間 偉大 教師 苦しみ 息吹  魂 発育 する - by エーブナー エッセン  -
__label__1, 自分 幸福 考える 人間 幸福 - by プブリウス・シルス -
__label__1, 私 怒り 覚える  無駄 使い まだ 使える  捨てる 無駄 する いる  見る 怒り 覚える - by マザー・テレサ -
__label__1, 痛々しい 前進 痛み 前向き 喜び 一 歩 前 踏み出す  私 たち 少し 強い なる 次に 進む いける 確信 できる - by  -
__label__1, 人 よく 思う れる 話す  自分 いい  並べ立てる  - by パスカル -
__label__1, どうして 自分 責める  ? 他人 ちゃんと 責める くれる  いい - by  -
__label__1, あこがれ 持つ すぎる 自分 可能 性 つぶす しまう 人 たくさん いる 自分 持つ いる 能力 活かす  できる 可能 性 広がる 思う - by  -
__label__1, 心 仏  悟る 阿弥陀 願う 及ぶ 心 外 浄土 ない - by  -
__label__1, あなた 考え方 変える なさる そう する あなた 世界 変える  できる  - by ノーマン・ヴィンセント・ピール -
__label__1, 人生 論 他人 教わる - by  四 -
__label__1, 求める 得る られる 愛 素晴らしい 求める  ない 与える られる 愛 もっと いい - by  -
__label__1, 幸運 もたらす 富 順境 素直 受け入れ それ 手放す  渋る 。- by   -
__label__1, あなた 望む 世界 見る  あなた 自身 変わる いく なる  - by  -
__label__1, 誰 ほほ笑む  なる 世界 もっと 素晴らしい 場所 なる 笑う 元気 出す 喜ぶ なさる 神 あなた 愛す いる  - by マザー・テレサ -
__label__1, 人生 節 ある いい 悩む  何 勉強 する つかむ とる 行く そこ 人間 的 成長 ある - by   -
__label__1, 一見 遠回り 見える  成功 近道 - by   -
__label__1, 快い 眠り 自然 人間 与える くれる 優しい 懐かしい 看護 婦 - by  -
__label__1, 二 度 絶望 する  二 度 絶望 できる 二 度 絶望 する 思う いる  一 度 絶望 する いる - by むのたけじ -
__label__1, 我々 行い 友人 つくる 言葉 敵 つくる   多い - by チャートン・コリンズ -
__label__1, 問題 焦点 物事 突き詰める 考える すぎる  くだらない 悩み 笑い 吹っ飛ぶ そう 笑う 悩み 追っ払う  決して 不可能 - by ール  -
__label__1, 賢い  他人 失敗 学ぶ 愚か  自分 失敗 学ぶ する - by ベンジャミン・フランクリン -
__label__1, 最高 パフォーマンス 披露 する 選手 たち インタビュー する わかる  みんな 練習  実際 実際 競技  形 精神 的 リハーサル 行う いる  - by  ガーフィールド -
__label__1, 絶望 確信 ともに 恐怖 追い払う - by    -
__label__1, もし 清掃 作業 員 良い アイデア 持つ いる 私 彼 アイデア 採用 する 私 権威 ひけらかす する 普通 人 たち 意見 大切 する - by ウォルト・ディズニー -
__label__1, 真 余暇 我々 好き  する 自由 何 する  - by バーナード・ショー -
__label__1, あなた ごく 近く 愛情 優しい さ 飢える いる 人々 きっと いる どうぞ 人 たち 見捨てる くださる 彼ら 人間 尊厳 認める あなた 大切 人 たち  真心 込める 認める あげる くださる - by マザー・テレサ -
__label__1, 乗りかける 船 ためらう 乗る しまう - by ツルゲーネフ -
__label__1, 苦難  動揺 する  これ 真に 賞賛 する 卓越 する 人物 証拠 - by  -
__label__1, 諦める  失敗 - by 宇都宮 恒久 -
__label__1, 人間 不安 する  物事 そのもの 物事 見解 人間 不安 する せる - by エピクテトス -
__label__1, 挑戦 する 成功 ある 失敗 ある 挑戦 する する 成功 ある 何 度 言う 挑戦 する  始まる  - by   ( MLB )-
__label__1, 最初 我 我 欲 する 悟り 開く 男 いる 私 若くして  言う 行動 する 若者 不信 感 覚える なぜ 己 体 知る 前  思い込む  。- by   -
__label__1, 知る いる 思い込む いる 人 利口  自分 知る  自覚 する 人 賢い  - by マティアス・クラウディウス -
__label__1, 他人  見る だす 欠点 あなた 自身  ある  反映 - by エドガー・ケイシー -
__label__1, 憧れる 人間 幸せ なれる 。- by アイスキュロス -
__label__1, 愛す れる  愛する  理解 する れる  理解 する  大切 する なさる - by マザー・テレサ -
__label__1, 生きる 真剣 放浪 する 探す 見つける  ほかなる 社会 なれ合い なる  これ 青春 貴い さ それ 決して 年齢 問題 悟り 老人  放浪 青年  - by 深い  -
__label__1, あなた やれる 最善 尽くす 心配 する 事態 良い なる 私 いろいろ  心配 する ダム あふれる 水 心配 する - by ウォルト・ディズニー -
__label__1, 変化 苦痛 伴う それ 常に 必要  - by  カーライル -
__label__1, 失敗 キミ 勉強 代 - by   -
__label__1, 人生 マラソン  100 メートル 一等 もらう しょうが - by   -
__label__1, 人 それぞれ 平和 自ら 内面 見出す なる 真 平和  周囲 状況 左右 する れる  なる - by  -
__label__1, 僕 よく 愚痴 こぼす くよくよ 後悔 する 言う いる 一 時間 空費 体 弱る それ 周囲 暗い する これ 馬鹿  ない 思う いる - by   -
__label__1, 幸運 偉大 教師 不運 それ  偉大 教師 - by  ハズ  -
__label__1, あなた 危機 訪れる  あなた 見捨てる 友人 信頼 する いける - by イソップ アイソーポス -
__label__1, 人生 代行 ある する 生きる  一 人  ない 誰 君 代われる 君 誰  代われる  ない  - by   -
__label__1, お前 一番 ひどい 不幸 それ 自身 不幸 お前 自分 自分 生涯  不幸 ある 思う いる - by ミハイル・アルツィバーシェフ -
__label__1, 私 自分 思い 通り できる  そう する できる あまり 気 する  する いる - by   -
__label__1, すべて 庭師 美しい 場所 生きる いる 彼ら 庭  美しい 場所 する  活動 する いる  - by ジョセフ・ジュベール -
__label__1, 私 最大 光栄 一 度 失敗 する  倒れる  起きる  ある - by  ゴールド  -
__label__1, 努力 効果 あらわす 時間 かかる 多く 人 それ 飽きる 迷う 挫折 する - by  フォード -
__label__1, 人生 持ち時間 大差 問題 いかに する 深い 生きる 深い 生きる 記憶 どれ 持つ 人 人生 豊か  貧しい  なる 深い 生きる  受身 あえて 挑む 打つ 出る  肝要 なる - by   -
__label__1, 絶望 恐怖 子供 わし ら 過酷 人生 問題 対処 できる 自信 失う それ 誰 訪れる - by オグ・マンディーノ -
__label__1, 男女 問う 自分 お金 いかに 貯める 悩む いる 人々 真 貧者 もし 自分 手もと ある お金 他人 与える する  人 富者 真 意味 豊か 人 なれる  - by マザー・テレサ -
__label__1, どんなに 小さい  愛 込める 行う  人 喜び 与える 人 心 平和 もたらす 何 する 問題 どれ 愛 そこ 注ぎ込む  できる  それ 重要  - by マザー・テレサ -
__label__1, 自ら 向上 する 試みる  必要  意識 生きる いる  持続 する - by スウェーデン 女王 クリスティーナ -
__label__1, 世の中 自分  才能 ある 奴 いっぱい いる 自分 上手 奴 いる   理解 できる アマチュア 時代 5 回 敗北 本当に 本当に 重要 敗北 - by シュガー   -
__label__1, いい 人生  矛盾 成り立つ いる   もし 矛盾 中心 ちゃんと とどまる  人生 意味 わかる  - by  シェパード -
__label__1, もし ひとり 人間 最高 愛 成就 する それ 百 万 人 人々 憎しみ 打ち消す 十分 - by  -
__label__1, 自己 嫌悪 ない  人 自己 熱愛 する  ない 証拠 自己 冷淡 - by   -
__label__1, まったく コントロール できる 問題 自分 態度 変える 必要 ある 変える られる 状況 気に入る 笑顔 作る 穏やか 気持ち それ 受け入れる  - by  R コヴィー -
__label__1, 死  人生 次 起こる 冒険 すぎる - byJ K ローリング -
__label__1, いま  何 ここ ない どこ ある 幸せ それ 追い求める それ 蜃気楼 近づく 近づく 遠のく いく いま ここ ある  それ 満足 する  幸せ  - by  -
__label__1, 私 トラブル 感謝 する いる ひとつ トラブル 克服 する あと より 強い なる これから やってくる  より よく 対処 できる  なる いる - byJ . C . ペニー -
__label__1, 成功 基盤 しっかり 整える  誰 やる  ない  チャレンジ する 手 入れる られる - by 平井 伯  -
__label__1, 正しい 思慮 神 最上 贈り物 - by アイスキュロス -
__label__1, 人 命 わずか 間 なる むさい 心底 ( 卑しい 動機 )、 ゆめゆめ ある 。- by   -
__label__1, 自分 自身 信じる 自分 考え 信ずる たいてい 成功 する  私 わかる - by  ケタ リング -
__label__1, 人間 生きる いく 力 まったく 失う 自殺 する しよう する できる 自殺 考える  生きる 力 まだ 十分 残る いる 証拠 失意 バネ - by むのたけじ -
__label__1, 運命 チャンス 問題 それ 選択 問題 運命 待つ  獲得 する   - by ウィリアム・ジェニングス・ブライアン -
__label__1, チャンス 貯金 できる - by   太郎 -
__label__1, 否定 面 とらわれる 人間 限る 失敗 理由 一所懸命 数え上げる がる - by   -
__label__1, 逆境 ある 道理 耳 傾ける  賢明  - by エウリピデス -
__label__1, 結局 真 知識 得る 望む  誰 艱難 山 一 人 登る なる 頂上 王道 ない  私 曲がりくねる 登る なる  気付く  - by   -
__label__1, 私 天才 なかには 得意  ある 私 なるべく 得意 分野 離れる  する くる  - by  J  -
__label__1, 人 何 度 立ち上がる 立ち上がる 倒れる 立ち上がる 倒れる 足元 おぼつかない しれる 立ち上がる  一生 忘れる  ない かけがえ ない 記憶 なる - by  -
__label__1, 一 日 一つ 爽快 愉快 思える  ある 自ら 慰める  できる  これ 私 造語  一 日 一 よい する - by   -
__label__1, 愛 反対 憎しみ 関心 世界 一番 恐ろしい 病気 孤独 - by マザー・テレサ -
__label__1, 切羽詰まる 追い詰める られる 思う そこ 立ち直る  発想 生まれる なる いる ポジティブ もの 考える  自分 心 救う やる  思う - by   -
__label__1, 人間 現在 とても 価値 ある  知る なんとなく 未来 より よい  願望 する いたずらに 過去 つれる 立つ 嬌態 演じる いる - by  -
__label__1, 一所懸命 生きる いる 不思議  疲れる - by   -
__label__1, 人間  面白い  不思議  必要 ない 人間  いる  - by    -
__label__1, 本当 人間 価値 すべて 上手い いく 満足 する いる  試練 立ち向かう 困難 戦う いる  わかる - by    ジュニア -
__label__1, 人生 何かと わかる  人生 半分 終わる いる - by  ハーバート -
__label__1, 若くして 流す 汗 年老いる 涙 なる - by   -
__label__1, 風波 つねに 優秀 航海 者 味方 する - by エドワード・ギボン -
__label__1, 過去 興味 未来 興味 ある 残り 人生 過ごす  なる - by  ケタ リング -
__label__1, 人間 生活 目的 生きる いる  それ 目的 - by ミハイル・アルツィバーシェフ -
__label__1, 人生 終わる もう 一つ テスト 合格 する  もう一度 裁判 評決 無罪 勝つ 取れる  もう 一つ 契約 締結 できる  後悔 する  決して ある 夫 友人 子供 親 過ごす 時間 後悔 する  - by   -
__label__1, 疑い 人 問う 知 求む 道 自ら 心 道理 思う 知 開く  - by   -
__label__1, うそ つき 真実 語る 信じる られる  - by マルクス・トゥッリウス・キケロ -
__label__1, 生まれながら 才能 ある  それ 頼む 鍛錬 怠る 自惚れる 生まれつき 才能 ない  何とか 技術 身 つける 日々 努力 する 心構え まるで 違う これ 大事 - by   -
__label__1, 情熱 成功 源 なる  成功 する せる する 意思 熱意 情熱 強い 強い 成功 確率 高い 強い 思い 情熱 寝る 覚める 二 十 四 時間  考える いる 状態 - by 稲   -
__label__1, 何 いい 他人 与える られる  ない 自分 自身 努力 目標 なる 仕事 ルール つくる それ 守る 続ける いく  自信 生まれる くる 思う - by   -
__label__1, 日常  立ち止まる 時間 つくる 先  考える 習慣 充実 する 人生 生きる  できる 流す れる 終わる かかる いる 真 意味 リッチ 人生 送る 目標 見つける  これ 間違い 必要 真実 - by   -
__label__1, 一度 間違う 覚える  正しい 直す 何 知る 人 一 教える  3 5 倍 時間 かかる もしも 55 歳 過ぎる ガンコ 者 たいがい 直る - by   -
__label__1, 空気 光 友達 愛 これ 残る いる 気 落とす  - by  -
__label__1, 人間 関係 手間 暇 かかる  手間 暇 惜しむ いける - by 福澤 徹 三 -
__label__1, 闇 闇 追い払う  できる 光 それ 成す 得る 憎しみ 憎しみ 追い払う  できる 愛 それ 成す 得る - by    ジュニア -
__label__1, 成功 する 成功 する 決して 諦める  - by   -
__label__1, 運命 私 たち つくる  いま 遅い いま どう 生きる 未来 決まる - by  -
__label__1, 1 試合 集中 力 維持 する  適度 リラックス する  絶対 必要 思う - by ジミー・コーナーズ -
__label__1, 我ら 目的 成功 する  失敗 する たゆむ 進む  - by   スティーヴンソン -
__label__1, 幸福 暇 ある 思う れる 我々 暇 得る  働く 平和  過ごす  戦争 する なる - by アリストテレス -
__label__1, 青年 時代 不満 ある 悲観 する なる つねに 抗う 戦い 自衛 する もし 茨 ( いばら ) 踏む なる  もとより 踏む  良い 踏む すむ  みだりに 踏む - by  -
__label__1, よく これ もう 俺 限界 弱音 吐く やつ いる 限界 限界 口癖 思う 限界 二 文字 口 出す 私 言う せる 限界 言葉 世の中 限界 言う 限界 できる  - by   -
__label__1, いま 若い 世代 もっとも 欠ける いる  屈辱 感 耐える 訓練 訓練 行う れる そのまま 社会 大人 扱い する れる おのれ する  なす  すべて 正しい 思う  なる - by   -
__label__1, 人生 執着 する 理由 ない 人間 人生 しがみつく - by エラスムス -
__label__1, 次 心得 守る 十中八九 誰 成功 する 自信 持つ  仕事 全力 尽くす  - by  W  -
__label__1, すべて 人間 一生 神 手 描く れる おとぎ話 - by  -
__label__1, 人生 どうしても 必要  3 ある それ 夢 ロマン 反省 人間 3 持つ いる 上手い いく - by   -
__label__1, 私 実験 失敗 一 度 ともす いる これ 電球 光る 発見 いま 2 万 回 する くる  私 一 日 労働 する  ない なに やる 楽しい たまらない - by エジソン -
__label__1, お前 たち みな 知る いる  慢心 人間 最大 敵 運命 はねつける 死 嘲る 野望 抱く 知恵 恩恵 恐怖 忘れる しまう - by  -
__label__1, 多く 言葉 少し 語る 少し 言葉 多く 語る - by ピタゴラス -
__label__1, 若い  貧乏 味わう なさる 苦しむ なさる 悩む なさる - by   三郎 -
__label__1, 自分 自身 何 本当に 大切  わかる いる イメージ 常に 頭  植え付ける 毎日 もっとも 大切 事柄 優先 する 形 自己 管理 する 人生 何 大きい 変わる くる  - by  R コヴィー -
__label__1, やる てる られる 思う  俺 頑張る てる つぶやく みる くださる 頑張る てる 私 結構 いい 自分 好き なる くださる  生きる やすい なる 思う ?- by   -
__label__1, 命 賭ける 一つ 目標 やり遂げる それ 死線 一 回 越える  なる 死ぬ 苦しい 思い する はじめて 道 開く れる - by   -
__label__1, 自信 持つ 成功 体験 重ねる いく  ある - by   善 -
__label__1, 情熱 すべて 美 鍵 情熱 ない 魅力 的 美 存在 する - by クリスチャン・ディオール -
__label__1, 作戦 50 回 阻止 する れる 51 回 目 目標 なす 遂げる - by   ロレンス -
__label__1, 安心 それ 人間 最も 身近 いる 敵 - by  -
__label__1, 世の中 人 何とも 言わば 言う 我 成す  我 知る - by   馬 -
__label__1, 最善 尽くす あと 傘 かざす 非難 雨 首筋 背中 流れ落ちる  防ぐ よい - by ール  -
__label__1, 先進 国 ひとつ 貧しい さ ある それ お互い 同士 心 許す いる 貧しい さ 精神 的 貧困 淋しい さ 愛 欠如 来る 貧しい さ いう いい 愛 欠如 今日 世界 最悪 病 - by マザー・テレサ -
__label__1, 生きる いる 言える  お前 今日 明日 持つ いる  - by エマニュエル・ガイベル -
__label__1, 災難 人間 真 試金石 - by   -
__label__1, 限界 決める  他人 あくまで 自分 自身 - by   -
__label__1, 精神 大切 する  それ つながる いる 身体 大切 する いける - by  -
__label__1, あなた うそ つき 達人 常に 真実 語る  最良 策 - by ジェ ローム K ジェローム -
__label__1, 他人 あなた 秘密 守る せる する まず あなた 自身 あなた 秘密 守る - by セネカ -
__label__1, 重要  何 耐え忍ぶ  いかに 耐え忍ぶ  - by セネカ -
__label__1, 結婚 生活 すべて 文化  頂上 それ 乱暴 者 穏やか する 教養 高い  温情 証明 する 最上 機会 - by  -
__label__1, 失敗 途中 放り出す 失敗 なる 世の中  なる 正しい  考える これ やる 抜く 失敗 ない - by   ( セコム 創業 者 )-
__label__1, 窮する 楽しい 通ずる 楽しい 私 むしろ 平坦 道 好む 反対 難題 ぶつかる これ 打開 する やむ 闘魂 頭 持ち上げる くる - by   -
__label__1, 最も 賢明  自分 自分 自身 打ち明ける 相手 する  - by スタンダール -
__label__1, 生命 人間 持つ 最大 武器 捨てる  惜しむ 武器 なる - by   -
__label__1, わかる 人生 解決 ない  進む いく エネルギー ある エネルギー つくりだす なる 解決 あと くる - by サン・テグジュペリ -
__label__1, 賢者 内面 賢い 外見 愚か 見える 愚者 内面 愚か 外見 賢い 見える - by  -
__label__1, 批評 自分 防衛 する  できる これ  する 行動 する そう する 次第に 批評 気 なる なる - by  -
__label__1, 希望 日光 似る いる どちら 明るい さ ひとつ 荒む 心 清い 夢 なる ひとつ 泥水 金 光 浮かべる くれる - by  マリー・ヴェレーヌ -
__label__1, すべて 人々 良く 言う 人間 信頼 する - by  チャートン・コリンズ -
__label__1, 我々 好む 他人 完全  求める 自分 自身 欠点 正す する - by トマス・ア・ケンピス -
__label__1,  敗北 生かす 方 次 機会 力 蓄積 期間 転じる  ここ 負ける 勝つ 秘法 ある 柔 よい 剛 制する  - by   -
__label__1, ゆったり 構える 細かい  気 する  人間 関係 長い 続ける コツ - by   -
__label__1, 人 幸せ なる もらう 思う 思いやり 学ぶ なさる 自分 幸せ なる 思う 思いやり 学ぶ なさる - by  ラマ 14 世 -
__label__1, 試練  問題 解決 鍵 いつも 提示 する いる 思う 逃げ回る いる 絶対 解決 する 思う  - by     -
__label__1, いま 最悪 状態 言える 間 まだ 最悪 状態 - by  -
__label__1, 人 性格 人 行動 結果 - by エピクロス -
__label__1, 若い  何 する 老いる 何 する - by   -
__label__1, 私 色紙 いつ  闘魂 文字 書く  なる それ 称す ある 人 燃える 闘魂 名付ける くれる 闘魂 己 打つ 克つ 戦い 己 魂 磨く いく  思う - by   -
__label__1, 失敗 する どう する 失敗 する 場合 引き際 どう する 心配 する 必要 ある 成功 する やる 抜く 話 初心 貫徹 する 覚悟 臨む  大切 - by   -
__label__1, これ 激しい 苦悩 味わう 自我 劣敗 経験 する 打ち砕く れる  ない 人間 何 役 立つ - by  ヒルティ -
__label__1, 深い 探究 する する 知る なる  見つかる 人間 命 続く  常に そう 私 思う - by  -
__label__1, 人 小言 言う れる  腹 立てる 腹 立つ  小言 言う - by   -
__label__1, 時  それぞれ 人間 それぞれ 速い さ 走る  - by  -
__label__1, 必死 闘う いる  上手い いく いる   心配 何もかも 順調  突然 何 台無し なる  気 なる 仕方 ない - by ウォルト・ディズニー -
__label__1, 誰 正直 者 なる 必ず 誰 傷つける  なる 心 思う  包み隠す 正直 話す 家庭 崩壊 する 社会 成り立つ なる それほど ウソ 必要  つく いい ウソ 悪い ウソ ある 大人 なる 誰 自然 使い分ける  なる - by   -
__label__1, あなた 自身 立ち返る 内 人 真理 宿る - by アウレリウス・アウグスティヌス -
__label__1, 自由 好き  する  我々 当然 する  なす 権利 持つ  - by   二 世 -
__label__1, 恐れ 抱く 心  できる - by  -
